"Eating disorders (%)","Anxiety disorders (%)","Drug use disorders (%)","Depression (%)"
"0.180111399078","3.29095974428","0.760633171091","2.94301537393"
"0.179542992644","3.292663916","0.76011745669","2.94081565462"
"0.180196896911","3.2942613768","0.760069076969","2.93988673298"
"0.180084344128","3.29574372588","0.75994008873","2.93910965263"
"0.180214585934","3.29872199161","0.760316306172","2.93946402658"
"0.180478149999","3.30325651323","0.761174933231","2.93870703097"
"0.180871340516","3.30824408425","0.761528978341","2.93749057819"
"0.180675004755","3.31258410745","0.76317837454","2.93772670845"
"0.180617825041","3.31480728736","0.763698723993","2.93727613571"
"0.180384397151","3.31554511771","0.764531358982","2.93703219926"
"0.180056447581","3.3160681425","0.76584794352","2.93688211769"
"0.180232456874","3.3163435372","0.766645255084","2.93761027887"
"0.179620905365","3.31643091828","0.768486365102","2.93732355127"
"0.179144084488","3.31620075057","0.769506509354","2.93680915019"
"0.178726387051","3.31609146978","0.771280726521","2.93778077776"
"0.177807528145","3.31583375477","0.772801487795","2.93966806124"
"0.2878197835","4.21767658501","0.608920570231","2.62178099984"
"0.289361636147","4.22026089298","0.610489486273","2.63171669307"
"0.290563310222","4.2225865298","0.61198976764","2.63993241414"
"0.29183316017","4.22472068778","0.613994673381","2.6460961667"
"0.293111111372","4.22669041476","0.616447887868","2.65102199073"
"0.29451604534","4.22838175054","0.618524386562","2.65485269425"
"0.29623699965","4.22996994288","0.621586837729","2.65550715629"
"0.297929046082","4.23152995599","0.625305281184","2.65146309374"
"0.300129886078","4.23291251607","0.63032069273","2.6471564338"
"0.301996467853","4.23405041496","0.63433941642","2.6419978736"
"0.303784877747","4.23502501586","0.637898119625","2.63756925262"
"0.305270126694","4.23676012078","0.641963340013","2.63500231173"
"0.307078336795","4.23984175501","0.64779686792","2.63339328057"
"0.308965804617","4.24371022203","0.653637610403","2.63217775113"
"0.311292789418","4.24776479564","0.659595810456","2.63063245009"
"0.31407944948","4.2507252931","0.663046877086","2.6287495263"
"0.317318354927","4.2528786725","0.665252358756","2.62430871707"
"0.321957908009","4.25535192144","0.667873457122","2.61840528625"
"0.326928653349","4.25775551853","0.669442118047","2.61209765871"
"0.331577058592","4.25996826515","0.670635612273","2.60796441664"
"0.335297195065","4.26160246989","0.672223895066","2.60563720621"
"0.337861794663","4.26284645039","0.672666239665","2.6052854123"
"0.340892957237","4.26396969574","0.672322806021","2.60458401644"
"0.344129543082","4.26501191062","0.670736688054","2.60517987253"
"0.347462649623","4.26592759695","0.669068979578","2.6045637128"
"0.350126700026","4.26670423053","0.667189185425","2.60546186497"
"0.352934511378","4.26724847401","0.664814622522","2.60672087461"
"0.355474693876","4.26773808407","0.661481438263","2.61038511713"
"0.58591659143","5.24267301474","0.851842797684","3.76813538434"
"0.580842862776","5.23820669952","0.856189440014","3.76334506066"
"0.579633167137","5.242052572","0.857618404191","3.76368075765"
"0.578330511532","5.23786781776","0.86118845978","3.75623502968"
"0.580882273801","5.2475949444","0.862533361709","3.75965348572"
"0.583954079753","5.2578372379","0.863030896347","3.76650466122"
"0.588271198812","5.26734972076","0.864966091532","3.76696754545"
"0.591575394428","5.26699079197","0.866898453857","3.76105423904"
"0.596932623085","5.27251214535","0.869856009504","3.75812985171"
"0.602401748765","5.27578385145","0.874064147428","3.75333883157"
"0.609424286403","5.28119634464","0.876375260672","3.75105740858"
"0.616895506898","5.28834605792","0.878850605752","3.75120620275"
"0.6251348528","5.29016432364","0.883198514443","3.74705210091"
"0.633604740296","5.28721717985","0.888697143498","3.73833268212"
"0.637792853909","5.28130671511","0.894415288201","3.7288308906"
"0.640783861953","5.28109090999","0.897550768588","3.7245327812"
"0.641946338809","5.27625356641","0.9005192896","3.71819956838"
"0.643460400722","5.27500749069","0.901851997596","3.71148456641"
"0.645572291355","5.27836662317","0.901680026287","3.70868977589"
"0.64733694722","5.28398628507","0.901956571609","3.70796225856"
"0.648239924866","5.28713907155","0.901630458443","3.70879683795"
"0.652492259101","5.31074263882","0.898473478788","3.72528127995"
"0.651260627418","5.31180345539","0.90033557891","3.72593229476"
"0.651221903194","5.31475544188","0.900575988374","3.72758938063"
"0.649979495544","5.31383710578","0.903323145187","3.72837859851"
"0.647220589004","5.31049313347","0.905575242358","3.72788482086"
"0.645774776716","5.3070729328","0.907981130615","3.72682488406"
"0.644558566578","5.30537469297","0.910066070297","3.72953168612"
"0.13785437782","3.2082167384","0.513618112664","4.18150936201"
"0.136161311908","3.21063046695","0.517706944974","4.18933648384"
"0.134572277726","3.21314958162","0.521288458635","4.19657255474"
"0.133068928215","3.21599343305","0.52393718817","4.2037441785"
"0.132146155672","3.21898954312","0.52510704694","4.20870103239"
"0.131689131198","3.22181221943","0.525420503201","4.21108560065"
"0.130904456818","3.22479894762","0.524541642955","4.21184223626"
"0.131081468968","3.22807557407","0.522485032058","4.20862615151"
"0.130607377834","3.2317845673","0.519842098141","4.20708924515"
"0.130615520394","3.23574637399","0.516855729619","4.20141687668"
"0.130784434356","3.23953299093","0.514410873923","4.20071752978"
"0.131596634526","3.24361933094","0.511646246329","4.1996358405"
"0.132210796973","3.24794658064","0.508746981474","4.19643362783"
"0.133659528035","3.25218128413","0.505447426099","4.19430320977"
"0.135231539877","3.25627170512","0.503529549069","4.19020007492"
"0.137046751194","3.2598663115","0.501035137552","4.18674018945"
"0.139243729167","3.26333939493","0.500738948003","4.18323099667"
"0.143383761264","3.26707742118","0.501078051363","4.17449320842"
"0.147988695827","3.27085741574","0.502118463439","4.16687688952"
"0.152569631197","3.27458822305","0.502139817633","4.15765417169"
"0.156364256124","3.27782810571","0.503414977794","4.1551977295"
"0.159316823886","3.28066148811","0.503815671323","4.15541955848"
"0.161690535189","3.28353325621","0.505659754554","4.15551247339"
"0.164601951889","3.28641851052","0.50761094504","4.15833623966"
"0.167412065702","3.28927129859","0.51005422501","4.15646767691"
"0.169553527648","3.2919551445","0.513006223949","4.15848379631"
"0.172163333436","3.29453406149","0.516244070361","4.15784120503"
"0.173642511006","3.29690630279","0.519555778533","4.16048419728"
"0.299442261845","4.5835473769","0.744806094588","2.58335687211"
"0.303018696518","4.5891223522","0.749725193905","2.57348730867"
"0.307213872545","4.59568281309","0.753143889832","2.5636259508"
"0.311361130833","4.60268999212","0.757196381647","2.5561503295"
"0.314902008284","4.60974920597","0.759482810162","2.55241096862"
"0.317333207542","4.61632596774","0.760239275778","2.55128540935"
"0.319416490144","4.6219622508","0.762209502982","2.55444734654"
"0.321759348322","4.62700965109","0.76630345037","2.55924153177"
"0.323819239459","4.63145254188","0.770212466793","2.56399967932"
"0.325505912415","4.63531672832","0.774304104427","2.56584769861"
"0.327110003611","4.63884810862","0.776252907088","2.5698184527"
"0.329070828784","4.64138449046","0.777721988091","2.57188603867"
"0.330842286025","4.64241754006","0.780041705539","2.57391261515"
"0.331832941792","4.64255342963","0.782553854756","2.57505169286"
"0.333575922649","4.64166266641","0.786461176199","2.57441366914"
"0.335202087332","4.64015753885","0.788001294666","2.57412746765"
"0.337395690392","4.6381351222","0.788680103811","2.56883632419"
"0.341188439573","4.63604883303","0.787774816402","2.56003745984"
"0.34544690931","4.63391287926","0.786203032218","2.5503741762"
"0.348242787884","4.63136363333","0.785703640415","2.54151375187"
"0.35004405131","4.62819132696","0.785646786844","2.53681010731"
"0.350377866076","4.62457092776","0.786418483066","2.53575768449"
"0.351558543985","4.62095095342","0.787473502019","2.53642746714"
"0.35115318257","4.61745000998","0.787479723393","2.53635970105"
"0.350603311512","4.6140675526","0.786771345835","2.53962303561"
"0.350619735219","4.61081728922","0.785734929678","2.54374958353"
"0.350415342325","4.60774725098","0.785774168123","2.55110842822"
"0.350367843984","4.60482344264","0.786238854526","2.55796305238"
"0.323685920326","6.16592127034","0.919424447858","3.56917985705"
"0.326903754354","6.17447133112","0.920323268517","3.57906752071"
"0.330503586515","6.18270741919","0.921296338136","3.58885463186"
"0.334285938367","6.19035605803","0.921620296006","3.59736571909"
"0.338418396021","6.19727123614","0.921581176212","3.6069131858"
"0.342051579781","6.20326487326","0.921008238748","3.61592396356"
"0.34758883267","6.20752342629","0.918834819073","3.6265603044"
"0.353054931384","6.2102837798","0.914714171547","3.6362960958"
"0.358988596606","6.21247156088","0.909856374754","3.64330580902"
"0.363813935552","6.21476856913","0.906564593206","3.65205739555"
"0.365839756309","6.21830893374","0.904738069257","3.65730460579"
"0.36530388759","6.22515528292","0.908681378953","3.6588391036"
"0.364991202727","6.23585307237","0.915156650365","3.65897137043"
"0.363372553377","6.24707938246","0.923670729233","3.6581813041"
"0.362546651814","6.25624855407","0.93265935171","3.65700167888"
"0.362842766527","6.26073624837","0.937195924341","3.65554939486"
"0.364132028073","6.26181888783","0.941132796474","3.65317520823"
"0.367760827762","6.26354941336","0.944449121514","3.65158553385"
"0.372471215098","6.26557183264","0.947989638884","3.64986231373"
"0.378055008578","6.26725928842","0.950796139292","3.64756038457"
"0.381185199333","6.26871787965","0.955034797282","3.64793039281"
"0.384078321166","6.2697818506","0.95849593323","3.64749914978"
"0.388199372936","6.27165279689","0.964145062896","3.6483852733"
"0.390826428668","6.27367875841","0.971257108345","3.65104359701"
"0.39486655622","6.27601987145","0.979328607305","3.65417821908"
"0.397997794006","6.27853822935","0.987998388805","3.65768313834"
"0.401107559941","6.28093241933","0.999098544451","3.66131185288"
"0.404033163099","6.2836778606","1.00890084038","3.6654882719"
"0.141317183649","2.57868756022","0.457313213486","2.64264678558"
"0.137634745786","2.57941418","0.455813345766","2.6311005133"
"0.134423605125","2.5804166179","0.454342393468","2.62260080167"
"0.131542105756","2.58186659488","0.45315244233","2.61570670846"
"0.128972828745","2.58342183949","0.451527078884","2.61293365724"
"0.126777259896","2.58461522964","0.450765247599","2.61253280616"
"0.125118810846","2.58525088793","0.449458845294","2.6162966075"
"0.123650220025","2.58536843344","0.448669397413","2.62233542996"
"0.1225420591","2.58549808877","0.447130256581","2.63074854319"
"0.121564248955","2.58571201489","0.445515604028","2.64246839762"
"0.121397696684","2.58623835762","0.445075604484","2.65006908709"
"0.122517344472","2.58721496032","0.446003890508","2.65792040974"
"0.124967403511","2.58844623276","0.449121935674","2.66633983341"
"0.128429712544","2.59000569905","0.452977468084","2.67700254346"
"0.131622103883","2.59121606964","0.456118719139","2.68521726379"
"0.135408287026","2.59165469705","0.458584361355","2.69255514038"
"0.139444532159","2.59127187124","0.461324372409","2.69877167451"
"0.143598128917","2.5902717394","0.464850195775","2.70380469661"
"0.148042663372","2.58934203429","0.468273880864","2.70786534239"
"0.152224028946","2.5884159054","0.473198632762","2.71182013875"
"0.155273097572","2.58783119056","0.476499267601","2.71417948058"
"0.157349929344","2.58768330595","0.479966736687","2.71809283915"
"0.159679211226","2.58773662153","0.484003830269","2.721839631"
"0.162291459531","2.58820056764","0.488025658751","2.72663142421"
"0.163622851198","2.58893422861","0.49134903723","2.73419335012"
"0.164967954278","2.5899166932","0.496236098174","2.74028903349"
"0.166348087709","2.59121933021","0.499895098087","2.74731516173"
"0.16704714136","2.59281282375","0.504359711666","2.75458269616"
"0.688709261026","6.81415580802","2.12807725708","4.54352124808"
"0.691371359876","6.81468858956","2.1782105386","4.58757553705"
"0.693961050008","6.81647099247","2.22416387641","4.62528664373"
"0.698178690704","6.81832676178","2.26181800944","4.65859760595"
"0.702618947408","6.81865097532","2.29077918474","4.68352034976"
"0.707350163308","6.81605885863","2.30902201576","4.70049394621"
"0.714311633818","6.81227599167","2.31962032698","4.70547061487"
"0.724976909587","6.81006017306","2.32901384949","4.70296552424"
"0.73829619564","6.80924525209","2.33802266416","4.69247617355"
"0.751760772256","6.80989973299","2.34337486759","4.68634459834"
"0.764556895465","6.81229113735","2.34389271577","4.69050673889"
"0.77878767703","6.84019765509","2.3223324945","4.70740022288"
"0.796081267032","6.90227421483","2.27142038253","4.73324380898"
"0.815390022714","6.9758907539","2.20623744793","4.76480500877"
"0.832907671158","7.03771758468","2.1434167122","4.7879854121"
"0.844885957613","7.06453227347","2.10147765482","4.79499920097"
"0.855296275353","7.05343359912","2.07456690665","4.78803121717"
"0.864460283946","7.02357541253","2.0445423391","4.76926322264"
"0.872634045001","6.98659529871","2.01835765628","4.74292269066"
"0.879940707347","6.95413483313","2.00273076196","4.71804892531"
"0.8846399347","6.93707840917","2.00150748666","4.69632463655"
"0.888601045077","6.93086412271","2.01335990897","4.67903730545"
"0.892744383087","6.92386785743","2.03409320043","4.65961128321"
"0.896443388225","6.91619331169","2.06510599142","4.63448881662"
"0.899459132828","6.90815031881","2.10390351817","4.61130006428"
"0.901627195209","6.89999065833","2.15217779578","4.5835503262"
"0.903111674586","6.89225417274","2.20954176961","4.55346580695"
"0.903106014446","6.88491299105","2.27676554359","4.52468861623"
"0.700090525224","6.52529436951","2.13323614922","4.62118658828"
"0.704108748089","6.51996827822","2.18589310599","4.67193287901"
"0.708000817574","6.51366330752","2.2350804112","4.71541226158"
"0.713707947963","6.50545192368","2.27593889061","4.75445376611"
"0.719508170246","6.49405720484","2.30815502521","4.78394834109"
"0.725293783902","6.47846908143","2.32889826029","4.80405311744"
"0.7334811487","6.45637984028","2.34332821279","4.81079357273"
"0.746091619784","6.43058982576","2.35942363848","4.81077613148"
"0.761551960203","6.40634183256","2.37571385715","4.80131706902"
"0.777321985934","6.38921137255","2.38683106093","4.79689641226"
"0.791917663953","6.38472814863","2.38835600108","4.80322412023"
"0.808347382137","6.41757608541","2.36069426762","4.82355656453"
"0.828231040458","6.4911203123","2.29701723822","4.85439188671"
"0.850375776569","6.5784891315","2.21574230461","4.89231683879"
"0.870439749073","6.6522058031","2.13795671532","4.92048577823"
"0.884259277761","6.68474312451","2.08648012849","4.92903825605"
"0.89638270643","6.6810456828","2.05673031948","4.92352816116"
"0.906580126243","6.66790035107","2.02742899801","4.90682729732"
"0.91557188684","6.65049052535","2.00380751282","4.88233364729"
"0.923455066182","6.63435011647","1.99175902405","4.85792712508"
"0.928042681221","6.6246168792","1.99315113279","4.8342203826"
"0.931934608082","6.61950319011","2.00770291212","4.81362237035"
"0.935759514081","6.61410659774","2.03242234834","4.79007966716"
"0.939175530502","6.60819799188","2.06883485183","4.75968633031"
"0.941660808445","6.60204054596","2.1143772215","4.73114197671"
"0.943206198568","6.59569131041","2.1706336064","4.69677400581"
"0.943990606922","6.58975662595","2.23719838371","4.65981733343"
"0.943081003972","6.58430117714","2.31514207267","4.62388098607"
"0.538327252704","5.35760422446","0.790296591855","3.60620414187"
"0.544497211109","5.35666629679","0.792970880872","3.61581125676"
"0.55123121901","5.35639294855","0.796979767611","3.62292714659"
"0.558079785007","5.35646382962","0.800853136242","3.62702204051"
"0.564511108506","5.35648954912","0.803947837172","3.62788358649"
"0.571196717993","5.35655147656","0.808691541408","3.62486931295"
"0.578680294119","5.35753346422","0.815624610127","3.61233395588"
"0.586002516296","5.3589617175","0.822941033748","3.58156174351"
"0.594088058554","5.36061316908","0.831917403308","3.54421241315"
"0.600741475854","5.36166593868","0.839701615871","3.50555180891"
"0.608221490463","5.36201077049","0.846521064126","3.47346866061"
"0.614002669175","5.36179842942","0.852695068943","3.44880514689"
"0.620671837117","5.3608123593","0.85879114154","3.42517356508"
"0.62644037986","5.3597334065","0.86553505796","3.40271287793"
"0.633218463181","5.35817248159","0.872561969971","3.38048675009"
"0.638828110479","5.35674202781","0.878865166763","3.36161309941"
"0.644814762857","5.35553945495","0.886142940689","3.34470364048"
"0.651669562698","5.35486045617","0.895081943826","3.3279384575"
"0.658033817401","5.35399998013","0.903645838282","3.31197871983"
"0.664675296056","5.35317797075","0.910742690621","3.29889417716"
"0.667758464373","5.35237579206","0.913642863878","3.29020666038"
"0.669634514923","5.35175981982","0.913810896089","3.28490453608"
"0.671954725834","5.35091840244","0.91449837253","3.27856388873"
"0.672787050095","5.34968968513","0.914286976306","3.27357819245"
"0.673911121006","5.34764077354","0.912596540732","3.26745995576"
"0.674850170749","5.34458718219","0.910997776467","3.26403220401"
"0.674726647744","5.34217490685","0.907326335715","3.262610515"
"0.675111961603","5.34127539525","0.902116974356","3.2609699942"
"0.167131438202","2.57838924742","0.445839946865","2.60114990927"
"0.164770295949","2.57570355662","0.443858543942","2.58190796459"
"0.161777644878","2.57378114478","0.441979968082","2.56672567398"
"0.15879721706","2.57249387885","0.440179703523","2.55330632188"
"0.155979573311","2.57166068444","0.439185458183","2.54551109518"
"0.152878710471","2.57109087794","0.438032959715","2.54120029711"
"0.148564326968","2.57082068103","0.437610355244","2.54040888115"
"0.143559305095","2.57106034691","0.436830926087","2.54149837226"
"0.13913377203","2.57134142303","0.436294795675","2.54392411779"
"0.135437072217","2.57145803629","0.436232075826","2.54539360479"
"0.133899491128","2.57058120563","0.43720192284","2.54585057429"
"0.134551875461","2.56866534521","0.437585212634","2.54640873062"
"0.136013402309","2.56614878957","0.438258541159","2.54813683721"
"0.138107887603","2.56364964681","0.439256791957","2.5487941912"
"0.140789995747","2.56175083774","0.441645480362","2.55168327633"
"0.143556893521","2.5606957206","0.442975091535","2.55369859231"
"0.149225350083","2.56117347663","0.445827952985","2.55103022757"
"0.157216216654","2.56323631763","0.450855283303","2.54878992849"
"0.167477004203","2.56602185802","0.45595589963","2.54570566312"
"0.176675314154","2.56887801113","0.46167244859","2.54403627878"
"0.183138049836","2.57072001515","0.465736846747","2.54241236382"
"0.187695759648","2.57203058431","0.469026967604","2.54713760754"
"0.191979092842","2.57360252268","0.47184190746","2.5515679328"
"0.195770332571","2.57540985688","0.475546619342","2.55789857878"
"0.199311675356","2.57745382385","0.478852856611","2.5625707815"
"0.201757629481","2.57943157677","0.481362300023","2.57122617604"
"0.203629418689","2.58127802475","0.484388080694","2.5809513275"
"0.204891197681","2.5831567362","0.486327895183","2.59229296217"
"0.353555656051","4.63998571683","0.769513174799","2.66919453879"
"0.350911050957","4.63964845732","0.772983360287","2.66128881748"
"0.348643154057","4.63985333815","0.776487595348","2.6546027097"
"0.347148238797","4.64071043563","0.779464126527","2.64867027585"
"0.346340167139","4.64195961621","0.781499328985","2.64471961721"
"0.346581287676","4.64346331798","0.782749429833","2.6409553271"
"0.347109971235","4.64473489692","0.785496125243","2.63919844812"
"0.350139936464","4.64563589889","0.789905238013","2.63827987886"
"0.353591119308","4.64635774651","0.79543840215","2.63811191915"
"0.357435154917","4.64735076728","0.800097532752","2.63666435587"
"0.359827737754","4.64860246102","0.802807969211","2.63591980591"
"0.362209400641","4.65002804343","0.803847839733","2.63687481438"
"0.364553435736","4.65102154328","0.805685881075","2.63676654274"
"0.367413363982","4.65166457929","0.809400618881","2.63666760386"
"0.369123270011","4.65192949986","0.811359256546","2.63712779241"
"0.370301880997","4.65222910886","0.812831013499","2.6360951015"
"0.369913119042","4.65288340824","0.812059169657","2.6316540196"
"0.370165523282","4.65407917592","0.810027846422","2.62419739954"
"0.369795035899","4.65548479086","0.807091843263","2.61530776111"
"0.368812351527","4.65638965778","0.804518214328","2.60960621444"
"0.368687439001","4.65657284414","0.804669067193","2.60542788364"
"0.368078348542","4.65623978001","0.805058687932","2.60617023695"
"0.367034268981","4.65592592617","0.805646179207","2.60730120043"
"0.366324051514","4.65568899972","0.806483667137","2.60943836289"
"0.36516636999","4.65538628694","0.808271381326","2.61082918648"
"0.36425302721","4.65527320895","0.811444766444","2.61457134705"
"0.363759429258","4.65519108579","0.813803865357","2.62038657463"
"0.362750252266","4.65502415943","0.81665197722","2.62663305543"
"0.239539231222","4.67291202672","1.62460712029","4.2240730826"
"0.24048133954","4.6793700213","1.64900343839","4.24771459434"
"0.241911662862","4.68850736897","1.6669600736","4.26986980286"
"0.242710117189","4.69811021311","1.6819618808","4.28993856726"
"0.244001127914","4.70535125975","1.69531225194","4.30465203321"
"0.245181415421","4.70825203725","1.70840801958","4.30934477036"
"0.246570443265","4.70796970672","1.72090655248","4.31330534126"
"0.247795659262","4.70979623376","1.73055712075","4.31370129946"
"0.248877724238","4.71232407349","1.7370970469","4.3134764336"
"0.250953743362","4.71340145567","1.742179032","4.31298490883"
"0.253354299571","4.71302963187","1.74803529129","4.30796481768"
"0.255407259854","4.71322502136","1.73889127612","4.29912156461"
"0.258069769581","4.71253296672","1.71134133191","4.27997244943"
"0.258831600431","4.70620656142","1.68221790269","4.25172120842"
"0.258123355447","4.69236796323","1.66301176001","4.21632407754"
"0.258235470459","4.67786138901","1.66006227573","4.18128718424"
"0.258120270935","4.66780492334","1.67197473449","4.14445599942"
"0.259409769458","4.66129601178","1.68385578766","4.10175845058"
"0.259580422949","4.6534240153","1.70046928882","4.05697303849"
"0.259762331946","4.64251044053","1.71801609491","4.01438758663"
"0.26004018021","4.632368819","1.73099921447","3.97991302697"
"0.261233617891","4.63185554729","1.73068654184","3.95765313344"
"0.264034247192","4.64010727281","1.72517294186","3.94063088925"
"0.265783631664","4.64695517375","1.72010640567","3.92265111032"
"0.267338529981","4.65154932016","1.71640903924","3.90687481689"
"0.268744996581","4.65292283415","1.71520406789","3.89251062234"
"0.271042287432","4.66074996793","1.70704662746","3.88243427478"
"0.273714301731","4.67330435973","1.69567382053","3.87910515284"
"0.101292372362","4.16261370522","0.499018591994","4.16548462853"
"0.101736589764","4.15054779938","0.498629512952","4.14652395182"
"0.102574020607","4.14138106282","0.499556659527","4.13419812996"
"0.102937437196","4.1349140718","0.499090977046","4.1278667257"
"0.103486598909","4.13146985345","0.500229520242","4.12243862843"
"0.103899379694","4.13118282641","0.500102200108","4.119832243"
"0.104622222597","4.13671373223","0.499996525396","4.13094026937"
"0.105182429119","4.14836590151","0.499563707572","4.15542003408"
"0.105630658239","4.16279819622","0.499031230923","4.18954171457"
"0.106890115091","4.17670393282","0.498328818486","4.21887513082"
"0.107276866977","4.18685497602","0.497816031075","4.23179565213"
"0.108645468133","4.19649194257","0.497556482681","4.23266110161"
"0.109234765736","4.20957790832","0.496887634545","4.23203463017"
"0.110468617144","4.2237710228","0.496207872743","4.23321305275"
"0.111645851969","4.23654942511","0.495909107601","4.23039159788"
